Timestamp;AH3;LSParking
6/07/2018 11:15;196,3428;459,8887
6/07/2018 11:30;154,8822;351,6945
6/07/2018 11:45;148,7872;415,5582
6/07/2018 12:00;181,499;353,1428
6/07/2018 12:15;186,789;287,9545
6/07/2018 12:30;179,0546;388,6944
6/07/2018 12:45;156,2518;283,1593
6/07/2018 13:00;157,1409;302,2688
6/07/2018 13:15;128,2552;349,3914
6/07/2018 13:30;111,953;281,1712
6/07/2018 13:45;116,9578;290,1657
6/07/2018 14:00;129,4452;301,154
6/07/2018 14:15;114,5089;270,9071
6/07/2018 14:30;92,3823;291,5916
6/07/2018 14:45;94,84137;237,8486
6/07/2018 15:00;70,27551;171,3514
6/07/2018 15:15;68,04841;163,9637
6/07/2018 15:30;58,15001;125,9616
6/07/2018 15:45;40,31642;109,0302
6/07/2018 16:00;60,91926;151,1737
6/07/2018 16:15;80,14157;230,6348
6/07/2018 16:30;81,36365;194,2867
6/07/2018 16:45;80,00449;153,5772
6/07/2018 17:00;65,88474;143,506
6/07/2018 17:15;55,4355;134,6044
6/07/2018 17:30;69,14825;134,6852
6/07/2018 17:45;46,78136;155,6797
6/07/2018 18:00;36,82706;129,8851
6/07/2018 18:15;19,88568;53,83301
6/07/2018 18:30;21,34378;48,14156
6/07/2018 18:45;17,81343;43,36886
6/07/2018 19:00;18,11352;35,01815
6/07/2018 19:15;12,44061;22,65129
6/07/2018 19:30;6,14564;10,70896
6/07/2018 19:45;3,017318;7,984059
6/07/2018 20:00;1,170952;3,346046
6/07/2018 20:15;-0,3110454;-0,08271204
6/07/2018 20:30;-0,3480498;-0,1783061
6/07/2018 20:45;-0,3489872;-0,1937089
6/07/2018 21:00;-0,3649157;-0,2062017
6/07/2018 21:15;-0,3607429;-0,2114573
6/07/2018 21:30;-0,3666868;-0,2078809
6/07/2018 21:45;-0,3726655;-0,2008249
6/07/2018 22:00;-0,3730875;-0,2105252
6/07/2018 22:15;-0,3710923;-0,1940092
6/07/2018 22:30;-0,3679765;-0,1975863
6/07/2018 22:45;-0,3660961;-0,1962067
6/07/2018 23:00;-0,3727681;-0,1955283
6/07/2018 23:15;-0,3722931;-0,2073379
6/07/2018 23:30;-0,3633514;-0,2196477
6/07/2018 23:45;-0,3681988;-0,2236627
6/08/2018 0:00;-0,3749048;-0,2013844
6/08/2018 0:15;-0,3751708;-0,2192964
6/08/2018 0:30;-0,3710159;-0,215418
6/08/2018 0:45;-0,3668439;-0,1971487
6/08/2018 1:00;-0,3664122;-0,1926856
6/08/2018 1:15;-0,3669618;-0,2057021
6/08/2018 1:30;-0,3680436;-0,1943513
6/08/2018 1:45;-0,3710204;-0,1738687
6/08/2018 2:00;-0,3705538;-0,1827736
6/08/2018 2:15;-0,3624315;-0,2049394
6/08/2018 2:30;-0,3694264;-0,2112642
6/08/2018 2:45;-0,3708432;-0,1911035
6/08/2018 3:00;-0,3731287;-0,1955236
6/08/2018 3:15;-0,3727657;-0,2051397
6/08/2018 3:30;-0,3713205;-0,1916471
6/08/2018 3:45;-0,3690741;-0,2057096
6/08/2018 4:00;-0,3682512;-0,2257591
6/08/2018 4:15;-0,3748184;-0,2101639
6/08/2018 4:30;-0,3707621;-0,2065191
6/08/2018 4:45;-0,3670079;-0,1850198
6/08/2018 5:00;-0,3397599;-0,1675423
6/08/2018 5:15;1,321588;4,246181
6/08/2018 5:30;4,206169;11,78205
6/08/2018 5:45;7,791108;24,1544
6/08/2018 6:00;12,88389;42,2514
6/08/2018 6:15;19,47781;62,94632
6/08/2018 6:30;27,9042;90,09501
6/08/2018 6:45;40,89214;133,0885
6/08/2018 7:00;63,359;172,7247
6/08/2018 7:15;46,84536;167,988
6/08/2018 7:30;51,93;177,675
6/08/2018 7:45;88,74686;174,5507
6/08/2018 8:00;76,10741;239,171
6/08/2018 8:15;102,4971;367,4702
6/08/2018 8:30;102,2405;333,3824
6/08/2018 8:45;127,0932;350,3264
6/08/2018 9:00;157,6405;389,2731
6/08/2018 9:15;161,5167;403,4129
6/08/2018 9:30;157,4464;423,5604
6/08/2018 9:45;174,7812;442,6845
6/08/2018 10:00;181,9946;461,7473
6/08/2018 10:15;189,2445;474,8006
6/08/2018 10:30;182,7871;436,9702
6/08/2018 10:45;182,9089;484,4049
6/08/2018 11:00;195,4627;484,3678
6/08/2018 11:15;207,4065;484,4839
6/08/2018 11:30;207,0469;445,9681
6/08/2018 11:45;207,6331;447,9345
6/08/2018 12:00;175,7186;449,2561
6/08/2018 12:15;145,9106;181,1519
6/08/2018 12:30;106,2662;355,7068
6/08/2018 12:45;172,8745;388,4398
6/08/2018 13:00;137,5367;483,2095
6/08/2018 13:15;173,7004;453,13
6/08/2018 13:30;176,6283;386,9281
6/08/2018 13:45;171,0379;376,6528
6/08/2018 14:00;161,5813;484,0207
6/08/2018 14:15;136,1933;387,9711
6/08/2018 14:30;110,9981;249,2624
6/08/2018 14:45;72,93429;162,0476
6/08/2018 15:00;60,29982;164,738
6/08/2018 15:15;59,78533;194,0156
6/08/2018 15:30;114,6432;349,3213
6/08/2018 15:45;124,9923;334,9457
6/08/2018 16:00;137,7528;333,5383
6/08/2018 16:15;84,26409;156,569
6/08/2018 16:30;53,91875;125,3977
6/08/2018 16:45;95,2971;198,9274
6/08/2018 17:00;69,3587;224,5016
6/08/2018 17:15;46,75398;134,7899
6/08/2018 17:30;31,52664;71,63504
6/08/2018 17:45;22,36818;49,63137
6/08/2018 18:00;16,58933;38,35975
6/08/2018 18:15;19,9578;50,6354
6/08/2018 18:30;23,87774;73,09885
6/08/2018 18:45;32,59777;75,27451
6/08/2018 19:00;20,85149;52,46285
6/08/2018 19:15;15,62788;38,97216
6/08/2018 19:30;10,88373;24,59783
6/08/2018 19:45;6,184855;14,13974
6/08/2018 20:00;2,099723;5,570741
6/08/2018 20:15;-0,0379053;0,708905
6/08/2018 20:30;-0,35113;-0,1842305
6/08/2018 20:45;-0,3626481;-0,2169253
6/08/2018 21:00;-0,3599995;-0,216569
6/08/2018 21:15;-0,3609338;-0,1951044
6/08/2018 21:30;-0,3636032;-0,196514
6/08/2018 21:45;-0,3610676;-0,1918318
6/08/2018 22:00;-0,3644483;-0,1984354
6/08/2018 22:15;-0,369312;-0,208352
6/08/2018 22:30;-0,3646607;-0,2155069
6/08/2018 22:45;-0,3597972;-0,2113916
6/08/2018 23:00;-0,3654274;-0,1989248
6/08/2018 23:15;-0,3590862;-0,2269181
6/08/2018 23:30;-0,3682066;-0,1867583
6/08/2018 23:45;-0,3669269;-0,2234509
6/09/2018 0:00;-0,367221;-0,2028178
6/09/2018 0:15;-0,36035;-0,2146017
6/09/2018 0:30;-0,3725228;-0,1933284
6/09/2018 0:45;-0,3683237;-0,2016829
6/09/2018 1:00;-0,3664534;-0,2076765
6/09/2018 1:15;-0,3742709;-0,2223422
6/09/2018 1:30;-0,3702755;-0,1869917
6/09/2018 1:45;-0,3639688;-0,1936833
6/09/2018 2:00;-0,3660246;-0,1972518
6/09/2018 2:15;-0,3721553;-0,2137282
6/09/2018 2:30;-0,3596529;-0,203947
6/09/2018 2:45;-0,3645128;-0,191525
6/09/2018 3:00;-0,3691508;-0,1922585
6/09/2018 3:15;-0,364515;-0,2164152
6/09/2018 3:30;-0,3645416;-0,2027868
6/09/2018 3:45;-0,3644429;-0,2039785
6/09/2018 4:00;-0,3657946;-0,2022904
6/09/2018 4:15;-0,3701431;-0,1906498
6/09/2018 4:30;-0,366977;-0,2136977
6/09/2018 4:45;-0,3609982;-0,1869071
6/09/2018 5:00;-0,1217352;0,5163506
6/09/2018 5:15;2,447696;7,084373
6/09/2018 5:30;5,37327;14,75066
6/09/2018 5:45;7,929221;24,20207
6/09/2018 6:00;11,48941;34,81371
6/09/2018 6:15;20,75025;53,92315
6/09/2018 6:30;29,4049;74,3457
6/09/2018 6:45;40,41621;107,8741
6/09/2018 7:00;39,83375;83,52947
6/09/2018 7:15;66,92461;174,2734
6/09/2018 7:30;83,23407;203,2588
6/09/2018 7:45;76,76019;219,2799
6/09/2018 8:00;101,3705;271,2533
6/09/2018 8:15;107,0175;288,2448
6/09/2018 8:30;127,6405;331,1036
6/09/2018 8:45;137,9327;358,8642
6/09/2018 9:00;144,7194;373,4054
6/09/2018 9:15;138,837;358,868
6/09/2018 9:30;165,8631;414,0119
6/09/2018 9:45;172,6571;363,9727
6/09/2018 10:00;175,1068;456,5601
6/09/2018 10:15;190,7207;465,5142
6/09/2018 10:30;175,7574;433,5747
6/09/2018 10:45;175,8045;440,6596
6/09/2018 11:00;184,4931;432,4264
6/09/2018 11:15;185,2827;465,9219
6/09/2018 11:30;188,0674;458,7061
6/09/2018 11:45;184,5299;438,1769
6/09/2018 12:00;189,9116;427,8508
6/09/2018 12:15;192,3013;466,3703
6/09/2018 12:30;186,732;449,8285
6/09/2018 12:45;200,0707;480,197
6/09/2018 13:00;184,5156;447,9924
6/09/2018 13:15;184,5262;450,3284
6/09/2018 13:30;186,0045;458,0932
6/09/2018 13:45;166,1714;456,8577
6/09/2018 14:00;172,3125;435,5912
6/09/2018 14:15;181,5236;466,0758
6/09/2018 14:30;172,8149;448,8596
6/09/2018 14:45;164,2649;343,0437
6/09/2018 15:00;157,3813;384,9652
6/09/2018 15:15;139,6577;352,1007
6/09/2018 15:30;133,2211;327,5243
6/09/2018 15:45;125,3575;311,9574
6/09/2018 16:00;119,8314;288,0172
6/09/2018 16:15;121,2147;293,131
6/09/2018 16:30;82,60532;203,4925
6/09/2018 16:45;109,2644;267,6481
6/09/2018 17:00;72,74289;202,9274
6/09/2018 17:15;66,10167;160,7685
6/09/2018 17:30;69,01797;164,122
6/09/2018 17:45;63,09832;167,4129
6/09/2018 18:00;56,05374;153,7739
6/09/2018 18:15;44,08772;114,5872
6/09/2018 18:30;38,01105;83,02969
6/09/2018 18:45;30,8922;72,56135
6/09/2018 19:00;25,6766;61,65389
6/09/2018 19:15;14,123;34,5243
6/09/2018 19:30;9,278246;22,36224
6/09/2018 19:45;5,560121;14,29403
6/09/2018 20:00;1,141378;3,689092
6/09/2018 20:15;-0,3223913;-0,0844022
6/09/2018 20:30;-0,3564437;-0,1798901
6/09/2018 20:45;-0,3619222;-0,2003856
6/09/2018 21:00;-0,365602;-0,205006
6/09/2018 21:15;-0,3641364;-0,2103126
6/09/2018 21:30;-0,3620364;-0,2155109
6/09/2018 21:45;-0,3649245;-0,2132191
6/09/2018 22:00;-0,3603574;-0,1987304
6/09/2018 22:15;-0,3637687;-0,1924157
6/09/2018 22:30;-0,3607798;-0,2091836
6/09/2018 22:45;-0,3541051;-0,2042006
6/09/2018 23:00;-0,3616584;-0,1986635
6/09/2018 23:15;-0,3600347;-0,2081229
6/09/2018 23:30;-0,3648176;-0,2034379
6/09/2018 23:45;-0,3648607;-0,2055938
6/10/2018 0:00;-0,3628455;-0,2102018
6/10/2018 0:15;-0,3642956;-0,2085323
6/10/2018 0:30;-0,36932;-0,2100904
6/10/2018 0:45;-0,3613927;-0,1962465
6/10/2018 1:00;-0,3662145;-0,1965508
6/10/2018 1:15;-0,3675044;-0,2085608
6/10/2018 1:30;-0,3669439;-0,2226888
6/10/2018 1:45;-0,368985;-0,2005922
6/10/2018 2:00;-0,3652892;-0,2080016
6/10/2018 2:15;-0,3716368;-0,2113774
6/10/2018 2:30;-0,3715518;-0,1983448
6/10/2018 2:45;-0,3728107;-0,2085306
6/10/2018 3:00;-0,3718537;-0,2057101
6/10/2018 3:15;-0,3698992;-0,190265
6/10/2018 3:30;-0,3704737;-0,198258
6/10/2018 3:45;-0,3702349;-0,1976891
6/10/2018 4:00;-0,3720688;-0,208898
6/10/2018 4:15;-0,3711888;-0,1746015
6/10/2018 4:30;-0,3722719;-0,2004521
6/10/2018 4:45;-0,3629136;-0,1891966
6/10/2018 5:00;0,2642397;1,550489
6/10/2018 5:15;3,526163;9,231251
6/10/2018 5:30;8,044509;20,57732
6/10/2018 5:45;13,84252;36,85972
6/10/2018 6:00;19,40802;60,02037
6/10/2018 6:15;25,43976;80,24485
6/10/2018 6:30;35,95349;114,1002
6/10/2018 6:45;50,12918;153,0346
6/10/2018 7:00;60,86455;181,2046
6/10/2018 7:15;71,18829;206,8449
6/10/2018 7:30;83,14027;234,9022
6/10/2018 7:45;97,98151;267,5907
6/10/2018 8:00;111,9355;302,5998
6/10/2018 8:15;127,0395;335,167
6/10/2018 8:30;143,5793;370,783
6/10/2018 8:45;155,7208;412,9173
6/10/2018 9:00;169,9992;428,3749
6/10/2018 9:15;168,2131;376,3005
6/10/2018 9:30;176,6255;445,1496
6/10/2018 9:45;184,0393;439,5023
6/10/2018 10:00;203,5067;468,9586
6/10/2018 10:15;183,7103;444,8974
6/10/2018 10:30;188,7537;473,9783
6/10/2018 10:45;168,305;402,7187
6/10/2018 11:00;174,0684;456,6091
6/10/2018 11:15;192,4891;478,2887
6/10/2018 11:30;201,0078;483,3756
6/10/2018 11:45;207,1799;485,0131
6/10/2018 12:00;159,0785;372,2913
6/10/2018 12:15;158,078;385,1807
6/10/2018 12:30;161,6116;398,5383
6/10/2018 12:45;166,7337;411,2257
6/10/2018 13:00;177,7182;430,5713
6/10/2018 13:15;186,6805;451,8525
6/10/2018 13:30;195,0881;468,6363
6/10/2018 13:45;173,7317;446,9784
6/10/2018 14:00;149,5854;388,4096
6/10/2018 14:15;170,4377;423,9704
6/10/2018 14:30;137,6974;367,3797
6/10/2018 14:45;166,3725;410,3252
6/10/2018 15:00;166,1198;428,0547
6/10/2018 15:15;186,2059;458,2587
6/10/2018 15:30;153,7221;349,258
6/10/2018 15:45;135,4433;318,5227
6/10/2018 16:00;123,2814;247,9104
6/10/2018 16:15;83,68872;203,2171
6/10/2018 16:30;88,74087;223,3452
6/10/2018 16:45;99,34429;252,2547
6/10/2018 17:00;86,80032;218,0191
6/10/2018 17:15;79,68056;182,8445
6/10/2018 17:30;61,89791;156,4227
6/10/2018 17:45;55,15062;128,5012
6/10/2018 18:00;46,18396;114,0186
6/10/2018 18:15;40,54395;105,0186
6/10/2018 18:30;35,65644;89,61526
6/10/2018 18:45;29,64434;72,73107
6/10/2018 19:00;20,70552;51,96235
6/10/2018 19:15;13,93807;33,85761
6/10/2018 19:30;7,831594;19,86751
6/10/2018 19:45;4,876787;12,88713
6/10/2018 20:00;1,398883;4,4172
6/10/2018 20:15;-0,1726021;0,2980005
6/10/2018 20:30;-0,3575906;-0,1776846
6/10/2018 20:45;-0,3679089;-0,2218128
6/10/2018 21:00;-0,3608143;-0,2091167
6/10/2018 21:15;-0,368123;-0,2128915
6/10/2018 21:30;-0,3696692;-0,2095633
6/10/2018 21:45;-0,3673395;-0,2131003
6/10/2018 22:00;-0,3643492;-0,1941692
6/10/2018 22:15;-0,3639442;-0,2086379
6/10/2018 22:30;-0,3665411;-0,2096746
6/10/2018 22:45;-0,3664084;-0,1988002
6/10/2018 23:00;-0,3695853;-0,2129199
6/10/2018 23:15;-0,3666552;-0,2519808
6/10/2018 23:30;-0,3674486;-0,2201821
6/10/2018 23:45;-0,3766778;-0,2148532
6/11/2018 0:00;-0,3660411;-0,2142667
6/11/2018 0:15;-0,3711741;-0,2131209
6/11/2018 0:30;-0,3766372;-0,2102686
6/11/2018 0:45;-0,371037;-0,2231275
6/11/2018 1:00;-0,3670658;-0,208009
6/11/2018 1:15;-0,373866;-0,1975102
6/11/2018 1:30;-0,3770062;-0,2204917
6/11/2018 1:45;-0,3731548;-0,1915268
6/11/2018 2:00;-0,3622099;-0,2103863
6/11/2018 2:15;-0,3685377;-0,189066
6/11/2018 2:30;-0,3709812;-0,1873276
6/11/2018 2:45;-0,3710899;-0,19858
6/11/2018 3:00;-0,3665805;-0,197443
6/11/2018 3:15;-0,3724601;-0,1930073
6/11/2018 3:30;-0,363112;-0,2041052
6/11/2018 3:45;-0,3690443;-0,2143272
6/11/2018 4:00;-0,3690372;-0,2171615
6/11/2018 4:15;-0,3709184;-0,2067132
6/11/2018 4:30;-0,363075;-0,1945188
6/11/2018 4:45;-0,3680253;-0,1924354
6/11/2018 5:00;-0,3510388;-0,1670809
6/11/2018 5:15;0,468855;2,054533
6/11/2018 5:30;2,811615;7,648226
6/11/2018 5:45;6,454335;15,98878
6/11/2018 6:00;11,90215;29,96992
6/11/2018 6:15;19,3007;48,62542
6/11/2018 6:30;27,07575;70,37485
6/11/2018 6:45;30,39274;80,13867
6/11/2018 7:00;28,22985;77,31082
6/11/2018 7:15;37,28971;88,85083
6/11/2018 7:30;34,12141;84,20818
6/11/2018 7:45;68,43554;162,7763
6/11/2018 8:00;59,30557;189,8022
6/11/2018 8:15;81,68587;212,901
6/11/2018 8:30;92,74248;232,4347
6/11/2018 8:45;93,67145;246,8262
6/11/2018 9:00;138,0211;289,9629
6/11/2018 9:15;156,2459;370,71
6/11/2018 9:30;137,3116;374,2029
6/11/2018 9:45;141,6474;248,797
6/11/2018 10:00;102,1593;281,7165
6/11/2018 10:15;103,3892;241,2726
6/11/2018 10:30;131,0259;269,7974
6/11/2018 10:45;156,5161;386,9545
6/11/2018 11:00;137,7491;410,3667
6/11/2018 11:15;192,6322;404,3907
6/11/2018 11:30;187,2672;429,141
6/11/2018 11:45;202,6417;427,1717
6/11/2018 12:00;207,2993;485,2539
6/11/2018 12:15;207,6717;485,4295
6/11/2018 12:30;132,3707;434,7221
6/11/2018 12:45;151,1049;479,7087
6/11/2018 13:00;182,8836;433,4881
6/11/2018 13:15;166,6656;277,0266
6/11/2018 13:30;119,5931;276,6664
6/11/2018 13:45;73,50156;295,2856
6/11/2018 14:00;178,9857;382,2693
6/11/2018 14:15;94,09116;253,7843
6/11/2018 14:30;75,99129;321,9884
6/11/2018 14:45;135,1673;301,0272
6/11/2018 15:00;200,9005;484,5099
6/11/2018 15:15;184,1269;362,9246
6/11/2018 15:30;179,408;314,981
6/11/2018 15:45;168,7594;357,5279
6/11/2018 16:00;139,8937;391,5875
6/11/2018 16:15;147,5257;365,9755
6/11/2018 16:30;135,9442;336,4185
6/11/2018 16:45;125,1933;308,8477
6/11/2018 17:00;113,1083;278,1916
6/11/2018 17:15;99,8621;247,4342
6/11/2018 17:30;86,91397;215,4447
6/11/2018 17:45;71,65866;183,5118
6/11/2018 18:00;60,47015;151,7858
6/11/2018 18:15;48,42894;120,6482
6/11/2018 18:30;36,85726;89,34042
6/11/2018 18:45;26,11181;61,5084
6/11/2018 19:00;16,9781;39,87966
6/11/2018 19:15;10,94323;24,26074
6/11/2018 19:30;6,801264;15,09588
6/11/2018 19:45;3,939493;9,485343
6/11/2018 20:00;1,747405;4,922681
6/11/2018 20:15;0,06312178;0,8814771
6/11/2018 20:30;-0,3507492;-0,1867511
6/11/2018 20:45;-0,3638122;-0,2174072
6/11/2018 21:00;-0,3703535;-0,1894634
6/11/2018 21:15;-0,3785954;-0,2007867
6/11/2018 21:30;-0,3729544;-0,2115046
6/11/2018 21:45;-0,3707559;-0,1939858
6/11/2018 22:00;-0,3729382;-0,1891347
6/11/2018 22:15;-0,3739115;-0,197121
6/11/2018 22:30;-0,3644041;-0,1968319
6/11/2018 22:45;-0,3604833;-0,212918
6/11/2018 23:00;-0,3705629;-0,2098073
6/11/2018 23:15;-0,3698424;-0,2179371
6/11/2018 23:30;-0,3649767;-0,188072
6/11/2018 23:45;-0,374411;-0,2035389
6/12/2018 0:00;-0,3710158;-0,2033171
6/12/2018 0:15;-0,3766018;-0,192665
6/12/2018 0:30;-0,3641225;-0,2084101
6/12/2018 0:45;-0,3779904;-0,1849297
6/12/2018 1:00;-0,3612145;-0,2010075
6/12/2018 1:15;-0,3648489;-0,1797275
6/12/2018 1:30;-0,3689105;-0,1949379
6/12/2018 1:45;-0,3670125;-0,2117932
6/12/2018 2:00;-0,3697951;-0,2109099
6/12/2018 2:15;-0,3648247;-0,2191989
6/12/2018 2:30;-0,3734988;-0,2080314
6/12/2018 2:45;-0,3634993;-0,2006741
6/12/2018 3:00;-0,3648262;-0,2176137
6/12/2018 3:15;-0,3707874;-0,2093622
6/12/2018 3:30;-0,3730465;-0,185786
6/12/2018 3:45;-0,3650962;-0,2061096
6/12/2018 4:00;-0,3731364;-0,2127642
6/12/2018 4:15;-0,3817869;-0,1844979
6/12/2018 4:30;-0,3765986;-0,1858624
6/12/2018 4:45;-0,3650693;-0,1878752
6/12/2018 5:00;-0,01666143;0,8020096
6/12/2018 5:15;2,365517;6,499999
6/12/2018 5:30;4,409573;11,38983
6/12/2018 5:45;6,036913;16,02575
6/12/2018 6:00;12,65231;38,11002
6/12/2018 6:15;19,82748;62,29096
6/12/2018 6:30;28,7354;90,94501
6/12/2018 6:45;39,48249;122,6516
6/12/2018 7:00;51,12799;154,8481
6/12/2018 7:15;62,94352;186,5401
6/12/2018 7:30;76,38407;219,2278
6/12/2018 7:45;90,65406;250,9398
6/12/2018 8:00;103,7707;281,183
6/12/2018 8:15;117,604;312,3744
6/12/2018 8:30;130,4847;340,8308
6/12/2018 8:45;142,4541;366,4586
6/12/2018 9:00;151,41;374,6498
6/12/2018 9:15;151,3711;385,5229
6/12/2018 9:30;162,8262;409,8498
6/12/2018 9:45;176,2823;441,5831
6/12/2018 10:00;184,983;466,258
6/12/2018 10:15;191,2093;475,6587
6/12/2018 10:30;195,7813;482,6458
6/12/2018 10:45;205,4155;484,4608
6/12/2018 11:00;206,6333;484,5954
6/12/2018 11:15;207,4842;484,6433
6/12/2018 11:30;207,7437;484,7207
6/12/2018 11:45;207,7441;484,9332
6/12/2018 12:00;207,7515;484,7894
6/12/2018 12:15;206,1678;484,8478
6/12/2018 12:30;207,706;484,7758
6/12/2018 12:45;207,7083;484,8784
6/12/2018 13:00;207,507;484,7555
6/12/2018 13:15;207,721;484,7045
6/12/2018 13:30;207,6934;484,6302
6/12/2018 13:45;207,6906;484,5301
6/12/2018 14:00;207,3664;481,7912
6/12/2018 14:15;206,4566;484,1905
6/12/2018 14:30;203,2547;483,1291
6/12/2018 14:45;196,9675;476,8291
6/12/2018 15:00;187,3553;463,2232
6/12/2018 15:15;180,8278;444,6128
6/12/2018 15:30;172,5067;424,8458
6/12/2018 15:45;158,7373;398,2425
6/12/2018 16:00;150,1506;381,1684
6/12/2018 16:15;144,5858;358,3752
6/12/2018 16:30;134,5882;331,5592
6/12/2018 16:45;124,3624;304,1959
6/12/2018 17:00;110,6153;270,0125
6/12/2018 17:15;101,0739;247,5627
6/12/2018 17:30;87,65149;217,3536
6/12/2018 17:45;70,91821;179,622
6/12/2018 18:00;56,64589;156,4796
6/12/2018 18:15;43,63856;107,6328
6/12/2018 18:30;32,6113;82,46861
6/12/2018 18:45;24,58093;61,47573
6/12/2018 19:00;18,42979;45,41851
6/12/2018 19:15;14,75554;35,60658
6/12/2018 19:30;9,202094;22,61032
6/12/2018 19:45;4,685457;12,03739
6/12/2018 20:00;1,943529;5,628548
6/12/2018 20:15;-0,1915171;0,3312418
6/12/2018 20:30;-0,3512224;-0,1763309
6/12/2018 20:45;-0,3651194;-0,2093005
6/12/2018 21:00;-0,3680876;-0,2069107
6/12/2018 21:15;-0,3668899;-0,2075643
6/12/2018 21:30;-0,3675179;-0,2069306
6/12/2018 21:45;-0,3669903;-0,204326
6/12/2018 22:00;-0,3672225;-0,2060352
6/12/2018 22:15;-0,3671895;-0,2114533
6/12/2018 22:30;-0,3689658;-0,2111631
6/12/2018 22:45;-0,3666875;-0,1964571
6/12/2018 23:00;-0,369339;-0,2029538
6/12/2018 23:15;-0,3699537;-0,2076116
6/12/2018 23:30;-0,3686225;-0,1912702
6/12/2018 23:45;-0,3691064;-0,1954712
6/13/18 0:00;-0,3705366;-0,2030106
6/13/18 0:15;-0,3695917;-0,2068944
6/13/18 0:30;-0,3704615;-0,2070248
6/13/18 0:45;-0,3759142;-0,1908874
6/13/18 1:00;-0,3717024;-0,2027233
6/13/18 1:15;-0,3707632;-0,1904027
6/13/18 1:30;-0,3750514;-0,2040457
6/13/18 1:45;-0,3723804;-0,2015742
6/13/18 2:00;-0,3713921;-0,2085361
6/13/18 2:15;-0,3700207;-0,2086191
6/13/18 2:30;-0,3724514;-0,2067224
6/13/18 2:45;-0,3708528;-0,2084164
6/13/18 3:00;-0,3723591;-0,2067695
6/13/18 3:15;-0,3738782;-0,2094534
6/13/18 3:30;-0,3730858;-0,1983609
6/13/18 3:45;-0,3723606;-0,1896835
6/13/18 4:00;-0,3710516;-0,2096895
6/13/18 4:15;-0,3705645;-0,1985476
6/13/18 4:30;-0,3696225;-0,2045729
6/13/18 4:45;-0,3675017;-0,2004295
6/13/18 5:00;-0,2584718;-0,1496039
6/13/18 5:15;2,125408;6,14396
6/13/18 5:30;5,869412;15,91537
6/13/18 5:45;11,19292;32,64876
6/13/18 6:00;17,11238;54,49324
6/13/18 6:15;22,25948;67,01401
6/13/18 6:30;25,03114;77,05773
6/13/18 6:45;31,77861;97,8968
6/13/18 7:00;50,26153;145,367
6/13/18 7:15;60,09212;172,0307
6/13/18 7:30;71,13005;207,6721
6/13/18 7:45;87,39945;246,7671
6/13/18 8:00;92,75816;266,0892
6/13/18 8:15;113,2279;280,8723
6/13/18 8:30;124,98;319,642
6/13/18 8:45;117,2963;353,607
6/13/18 9:00;166,0868;326,9191
6/13/18 9:15;136,105;266,2639
6/13/18 9:30;93,496;234,2277
6/13/18 9:45;123,7368;244,6121
6/13/18 10:00;115,102;389,2366
6/13/18 10:15;97,49551;238,9144
6/13/18 10:30;61,67726;185,1746
6/13/18 10:45;103,7454;289,18
6/13/18 11:00;82,53338;183,1278
6/13/18 11:15;72,28663;174,4553
6/13/18 11:30;76,54065;230,0191
6/13/18 11:45;105,7073;278,7835
6/13/18 12:00;117,6231;283,3608
6/13/18 12:15;116,8928;305,2009
6/13/18 12:30;91,63933;235,5791
6/13/18 12:45;64,90527;168,9842
6/13/18 13:00;76,37323;192,3647
6/13/18 13:15;109,2685;215,5721
6/13/18 13:30;103,6771;283,6006
6/13/18 13:45;137,0156;259,8864
6/13/18 14:00;57,90831;154,4271
6/13/18 14:15;99,61243;194,2757
6/13/18 14:30;67,35999;118,6101
6/13/18 14:45;40,5382;108,7059
6/13/18 15:00;51,92395;120,4115
6/13/18 15:15;26,08407;57,12018
6/13/18 15:30;19,68213;47,91204
6/13/18 15:45;30,24404;74,93378
6/13/18 16:00;28,17162;65,21704
6/13/18 16:15;36,2792;86,20886
6/13/18 16:30;59,61331;143,6445
6/13/18 16:45;61,73521;125,9039
6/13/18 17:00;37,77223;67,32001
6/13/18 17:15;24,92035;59,25823
6/13/18 17:30;23,20502;60,45498
6/13/18 17:45;17,5681;43,3532
6/13/18 18:00;27,0689;60,46883
6/13/18 18:15;37,31007;62,44685
6/13/18 18:30;24,66734;45,3767
6/13/18 18:45;17,73068;32,47758
6/13/18 19:00;6,864088;14,90655
6/13/18 19:15;2,26416;6,161317
6/13/18 19:30;0,8504478;4,373813
6/13/18 19:45;0,4683758;2,636617
6/13/18 20:00;-0,2283521;0,09736627
6/13/18 20:15;-0,346417;-0,1661848
6/13/18 20:30;-0,3562283;-0,1920866
6/13/18 20:45;-0,3593042;-0,2100539
6/13/18 21:00;-0,3643727;-0,1871929
6/13/18 21:15;-0,3650208;-0,2119778
6/13/18 21:30;-0,3703321;-0,2098907
6/13/18 21:45;-0,3680952;-0,208905
6/13/18 22:00;-0,3676132;-0,2041414
6/13/18 22:15;-0,3723887;-0,1994315
6/13/18 22:30;-0,3657119;-0,2129679
6/13/18 22:45;-0,3638158;-0,2111048
6/13/18 23:00;-0,3643496;-0,2106532
6/13/18 23:15;-0,3696949;-0,2058447
6/13/18 23:30;-0,3650209;-0,2229447
6/13/18 23:45;-0,3573048;-0,2209931
6/14/18 0:00;-0,3663801;-0,203317
6/14/18 0:15;-0,3671731;-0,2119095
6/14/18 0:30;-0,3645287;-0,2270441
